phone,usage
012-2426-7808,4314.18
012-2426-7809,18611.65
012-2426-7810,3904.91
012-2426-7811,7727.83
012-2426-7812,5884.81
012-2426-7813,5297.87
012-2426-7814,6688.24
012-2426-7815,0
012-2426-7816,11165.99
012-2426-7817,5342.62
012-2426-7818,5517.24
012-2426-7819,7796.91
012-2426-7820,5967.91
012-2426-7821,8140.24
012-2426-7822,0
012-2426-7823,9766.16
012-2426-7824,1017.8
012-2426-7825,4005.39
012-2426-7826,6687.6
012-2426-7827,6677.85
012-2426-7828,8387.68
012-2426-7829,6738.18
012-2426-7830,1030.84
012-2426-7831,3527.22
012-2426-7832,13451.5
012-2426-7833,12461.81
012-2426-7834,6919.47
012-2426-7835,8287.34
012-2426-7836,4659.16
012-2426-7837,9800.65
012-2426-7838,5952.16
012-2426-7839,8273.55
012-2426-7840,0
012-2426-7841,1792.93
012-2426-7842,5021.05
012-2426-7843,4043.89
012-2426-7844,7210.82
012-2426-7845,1355.92
012-2426-7846,0
012-2426-7847,10417.39
012-2426-7848,3636.18
012-2426-7849,3158.13
012-2426-7850,7266.83
012-2426-7851,4764.84
012-2426-7852,3412.59
012-2426-7853,1453.91
012-2426-7854,9810.93
012-2426-7855,10323.82
012-2426-7856,7120.54
012-2426-7857,2429.57
012-2426-7858,20937.27
012-2426-7859,4849.39
012-2426-7860,10889.97
012-2426-7861,5063.62
012-2426-7862,5311.25
012-2426-7863,4901.41
012-2426-7864,14147.09
012-2426-7865,5508.58
012-2426-7866,5531.34
012-2426-7867,10129.25
012-2426-7868,6890.34
012-2426-7869,10646.28
012-2426-7870,5730.82
012-2426-7871,4641.45
012-2426-7872,17701.34
012-2426-7873,6552.71
012-2426-7874,6422.53
012-2426-7875,8413.78
012-2426-7876,0
012-2426-7877,25048.25
012-2426-7879,10771.41
012-2426-7880,4286.53
012-2426-7881,13155.26
012-2426-7882,31828.12
012-2426-7883,7735.81
012-2426-7884,7215.38
012-2426-7885,431.95
012-2426-7886,21311.83
012-2426-7889,6486.57
012-2426-7891,8287.9
012-2426-7892,5054.89
012-2426-7893,5211.58
012-2426-7894,8899.44
012-2426-7895,6634.28
012-2426-7896,2804.77
012-2426-7897,2845.76
012-2426-7898,9652.98
012-2426-7899,2663.03
012-2426-7900,6017.57
012-2426-7901,9099.22
012-2426-7902,3989.92
012-2426-7903,12302.53
012-2426-7904,9802.4
012-2426-7905,24542.71
012-2426-7906,9200.87
012-2426-7907,5598.24
012-2426-7908,24062.71
012-2426-7909,11583.49
012-2426-7910,16880.05
012-2426-7911,11171.24
012-2426-7912,6129.13
012-2426-7913,21426.94
012-2426-7914,11846.39
012-2426-7915,17555.37
012-2426-7916,11362.13
012-2426-7917,35782.89
012-2426-7918,16681.33
012-2426-7919,11926.85
012-2426-7920,10927.52
012-2426-7921,12758.26
012-2426-7922,10318.74
012-2426-7923,13984.75
012-2426-7924,16030.53
012-2426-7925,17253.04
012-2426-7926,17626.83
012-2426-7927,8671.44
012-2426-7928,11899.97
012-2426-7929,8296.19
012-2426-7930,8934.56
012-2426-7931,14141.7
012-2426-7932,16237.71
012-2426-7933,11881.83
012-2426-7934,4916.77
012-2426-7935,13462.14
012-2426-7936,15218.84
012-2426-7937,14118.49
012-2426-7938,15919.07
012-2426-7939,0
012-2426-7940,0
012-2426-7941,12700.43
012-2426-7943,0
012-2426-7944,22377.67
012-2426-7945,5807.3
012-2426-7946,11461.29
012-2426-7947,19427.04
012-2426-7948,9836.44
012-2426-7949,17870.19
012-2426-7950,22602.72
012-2426-7951,7438.28
012-2426-7952,18199.52
012-2426-7953,9653.13
012-2426-7954,6635.72
012-2426-7955,17391.22
012-2426-7956,8928.08
012-2426-7957,8932.07
012-2426-7958,10717.9
012-2426-7959,6963.3
012-2426-7960,10593.73
012-2426-7961,2155.48
012-2426-7962,31415.27
012-2426-7963,14766.31
012-2426-7964,3864.83
012-2426-7965,0
012-2426-7966,3283.75
012-2426-7967,23238.79
012-2426-7968,7792.47
012-2426-7969,7509.07
012-2426-7970,6003.95
012-2426-7971,4701.91
012-2426-7972,10477.94
012-2426-7973,12048.25
012-2426-7974,16139.53
012-2426-7975,5743.79
012-2426-7976,14481.98
012-2426-7977,9260.52
012-2426-7978,14583.87
012-2426-7980,7762.57
012-2426-7981,8827.94
012-2426-7982,16376.4
012-2426-7983,530.28
012-2426-7984,9603.34
012-2426-7985,7517.52
012-2426-7986,9853.26
012-2426-7987,0
012-2426-7988,9031.76
012-2426-7989,15156.61
012-2426-7990,26492.36
012-2426-7991,12037.91
012-2426-7992,8159.8
012-2426-7993,9215.86
012-2426-7994,17332.83
012-2426-7995,16495.13
012-2426-7996,11421.23
012-2426-7998,5212.32
012-2426-8001,11707.54
012-2426-8002,11827.81
012-2426-8003,6990.21
012-2426-8004,6690.02
012-2426-8005,15178.27
012-2426-8006,12302.21
012-2426-8007,8075.09
012-2426-8009,12546.12
012-2426-8010,20205.08
012-2426-8011,965.75
012-2426-8012,14847.65
012-2426-8013,16887.87
012-2426-8014,15413.37
012-2426-8015,20332.99
012-2426-8016,14992.06
012-2426-8017,15622
012-2426-8018,7752.24
012-2426-8019,6978.16
012-2426-8020,13244.07
012-2426-8021,16656.06
012-2426-8022,19799.73
012-2426-8023,23115.16
012-2426-8024,6731.36
012-2426-8025,23473.52
012-2426-8026,26639.69
012-2426-8027,2259.71
012-2426-8028,15198.51
012-2426-8029,3197.57
012-2426-8030,11647.87
012-2426-8031,16890.54
012-2426-8032,39759.55
012-2426-8033,7818.16
012-2426-8034,14091.1
012-2426-8035,17222.38
012-2426-8036,0
012-2426-8037,22486.67
012-2426-8038,3870.63
012-2426-8039,7073.35
012-2426-8040,16382.53
012-2426-8041,17713.8
012-2426-8042,19871.5
012-2426-8043,7880.72
012-2426-8044,1023.88
012-2426-8045,11522.29
012-2426-8046,15742.25
012-2426-8047,18017.56
012-2426-8048,15536.98
012-2426-8049,4885.12
012-2426-8050,7054.02
012-2426-8051,3165.44
012-2426-8052,11460.59
012-2426-8053,4571.89
012-2426-8054,6307.77
012-2426-8055,7332.1
012-2426-8056,8442.01
012-2426-8057,7821.75
012-2426-8058,7111.55
012-2426-8059,0.79
012-2426-8060,340.99
012-2426-8061,4730.44
012-2426-8062,12928.55
012-2426-8063,1706.78
012-2426-8064,632.77
012-2426-8065,556.96
012-2426-8066,11792.06
012-2426-8067,9266.35
012-2426-8068,8213.09
012-2426-8069,4862.04
012-2426-8070,2107.96
012-2426-8071,2109.39
012-2426-8072,12140.99
012-2426-8073,5565.49
012-2426-8074,1618.75
012-2426-8075,12.62
012-2426-8076,8401.89
012-2426-8077,5246.41
012-2426-8078,13405.77
012-2426-8079,1842.58
012-2426-8081,9666.54
012-2426-8082,9311.04
012-2426-8083,1618.22
012-2426-8084,357.62
012-2426-8085,6171.29
012-2426-8086,7469.2
012-2426-8087,8158.91
012-2426-8088,7517.55
012-2426-8089,59.56
012-2426-8090,12.63
012-2426-8091,9423.41
012-2426-8092,9817.87
012-2426-8093,4096.11
012-2426-8094,1487.02
012-2426-8095,135.28
012-2426-8096,3759.53
012-2426-8097,8320
012-2426-8098,68.19
012-2426-8099,1918.05
012-2426-8100,174.43
012-2426-8101,14.58
012-2426-8102,3997.72
012-2426-8103,54.65
012-2426-8104,1624.96
012-2426-8105,578.62
012-2426-8106,746.15
012-2426-8107,11421.76
012-2426-8108,0.57
012-2426-8109,10145.66
012-2426-8110,12345.09
012-2426-8112,7461.74
012-2426-8113,6312.52
012-2426-8114,2157.28
012-2426-8115,8773.63
012-2426-8116,16441.1
012-2426-8117,6938.12
012-2426-8119,3585.8
012-2426-8120,15280.06
012-2426-8121,10496.32
012-2426-8122,11131.18
012-2426-8123,8782.16
012-2426-8124,10446.65
012-2426-8125,13163.1
012-2426-8126,6402.13
012-2426-8127,7680.61
012-2426-8128,12055.23
012-2426-8129,10963.19
012-2426-8130,10082.4
012-2426-8131,9892.8
012-2426-8132,3381.79
012-2426-8133,6350.15
012-2426-8134,11816.15
012-2426-8135,15802.53
012-2426-8136,10450.98
012-2426-8137,12150.23
012-2426-8138,7944.26
012-2426-8139,10462.06
012-2426-8140,0
012-2426-8141,16845.75
012-2426-8142,4762.23
012-2426-8143,12835.13
012-2426-8144,14600.16
012-2426-8145,9408.44
012-2426-8146,13791.05
012-2426-8147,3659.44
012-2426-8148,10805.8
012-2426-8149,10276.52
012-2426-8150,14649.63
012-2426-8151,5949.38
012-2426-8152,9062.86
012-2426-8153,7757.78
012-2426-8154,16230.56
012-2426-8155,5235.87
012-2426-8156,5652.3
012-2426-8157,7731.74
012-2426-8158,880.27
012-2426-8159,727.26
012-2426-8160,1383.26
012-2426-8161,1240.43
012-2426-8162,792.08
012-2426-8163,7183.19
012-2426-8164,1234.2
012-2426-8165,2526.41
012-2426-8166,4009.37
012-2426-8167,2496.47
012-2426-8168,20792.58
012-2426-8169,0
012-2426-8170,2150.49
012-2426-8171,105.32
012-2426-8172,0
012-2426-8173,2935.42
012-2426-8174,891.73
012-2426-8175,391.16
012-2426-8176,204.22
012-2426-8177,1227.91
012-2426-8178,2065.34
012-2426-8179,0
012-2426-8180,1863.95
012-2426-8182,1514.12
012-2426-8183,789.16
012-2426-8184,9833.67
012-2426-8185,11589.55
012-2426-8186,3421.17
012-2426-8187,0
012-2426-8188,26492.33
012-2426-8189,20679.82
012-2426-8190,8291.73
012-2426-8191,13598.34
012-2426-8192,17698.42
012-2426-8193,0
012-2426-8194,0
012-2426-8195,8500.76
012-2426-8196,7696.01
012-2426-8197,0
012-2426-8198,6090.22
012-2426-8199,2247.76
012-2426-8200,8152.02
012-2426-8201,3278.67
012-2426-8202,14362.22
012-2426-8203,13381.05
012-2426-8204,14549.2
012-2426-8205,14135.03
012-2426-8206,6270.16
012-2426-8207,8054.78
012-2426-8208,20449.51
012-2426-8209,10645.14
012-2426-8210,4545.91
012-2426-8211,4507.21
012-2426-8212,5580.85
012-2426-8213,6170.21
012-2426-8214,4804.1
012-2426-8215,0
012-2426-8216,4634.99
012-2426-8217,11161.63
012-2426-8218,5630.06
012-2426-8219,10267.77
012-2426-8220,5429.43
012-2426-8221,5698.01
012-2426-8223,1810.62
012-2426-8224,5703
012-2426-8225,5267.21
012-2426-8226,7261.6
012-2426-8227,6470.84
012-2426-8229,15192.17
012-2426-8230,15541.4
012-2426-8231,6185.78
012-2426-8232,7084.84
012-2426-8233,7643.71
012-2426-8234,13283.22
012-2426-8235,17888.9
012-2426-8236,9589.57
012-2426-8237,8080.29
012-2426-8238,7948.25
012-2426-8239,9412.06
012-2426-8240,6186.3
012-2426-8241,6316.41
012-2426-8242,21383.4
012-2426-8243,14493.92
012-2426-8244,4702.79
012-2426-8245,6688.22
012-2426-8246,12704.39
012-2426-8247,13959.19
012-2426-8248,8391.15
012-2426-8249,2180.25
012-2426-8250,14560.32
012-2426-8251,10300.59
012-2426-8252,7804.37
012-2426-8253,11427.68
012-2426-8254,11684.83
012-2426-8255,13103.42
012-2426-8256,14533.96
012-2426-8257,18970.31
012-2426-8258,8468.88
012-2426-8259,591.82
012-2426-8260,286.39
012-2426-8261,21.89
012-2426-8262,561.74
012-2426-8263,0
012-2426-8264,1083.16
012-2426-8265,932.34
012-2426-8266,372.67
012-2426-8267,125.65
012-2426-8268,6138.26
012-2426-8269,113.26
012-2426-8270,3235.09
012-2426-8271,597.61
012-2426-8272,83.94
012-2426-8273,522.86
012-2426-8274,624.98
012-2426-8275,3739.21
012-2426-8276,816.62
012-2426-8277,2708.95
012-2426-8278,2785.09
012-2426-8279,1247.27
012-2426-8280,32.29
012-2426-8281,791.72
012-2426-8283,11.14
012-2426-8284,2466.66
012-2426-8285,1269.5
012-2426-8286,0
012-2426-8287,128.23
012-2426-8288,947.77
012-2426-8289,1085.41
012-2426-8290,260.73
012-2426-8291,453.99
012-2426-8292,200.72
012-2426-8293,406.58
012-2426-8294,2582.46
012-2426-8295,1364.39
012-2426-8296,80.45
012-2426-8297,47.05
012-2426-8298,0
012-2426-8299,0
012-2426-8300,1969.39
012-2426-8301,530.82
012-2426-8302,253.55
012-2426-8303,254.11
012-2426-8304,6801.71
012-2426-8305,3109.74
012-2426-8306,190.06
012-2426-8307,431.85
012-2426-8308,57.29
012-2426-8309,5624.95
012-2426-8310,3609.92
012-2426-8311,6438.05
012-2426-8312,7309.89
012-2426-8313,0
012-2426-8314,10150.21
012-2426-8315,5971.84
012-2426-8316,1564.56
012-2426-8317,10609.38
012-2426-8318,4701.77
012-2426-8319,11204.08
012-2426-8320,7526.66
012-2426-8321,7665.26
012-2426-8322,15058.78
012-2426-8323,9921.6
012-2426-8324,13211.63
012-2426-8325,4082.62
012-2426-8326,4923.16
012-2426-8327,10171.94
012-2426-8328,4387.94
012-2426-8329,280.47
012-2426-8330,8017.04
012-2426-8331,12301.89
012-2426-8332,4681.51
012-2426-8334,9628.1
012-2426-8335,10558.44
012-2426-8336,3735.36
012-2426-8337,2781.59
012-2426-8339,7935.36
012-2426-8340,7207.35
012-2426-8341,4344.32
012-2426-8342,3974.71
012-2426-8343,2777.94
012-2426-8344,9485.2
012-2426-8345,11288.14
012-2426-8346,10455.85
012-2426-8347,4713.96
012-2426-8348,7966.48
012-2426-8349,6378.21
012-2426-8350,3366.66
012-2426-8351,11048.33
012-2426-8352,10886.1
012-2426-8353,8836.86
012-2426-8354,9165.92
012-2426-8355,13758.14
012-2426-8356,9594.28
012-2426-8357,4669.42
012-2426-8358,5721.9
012-2426-8359,9174.22
012-2426-8360,16812.11
012-2426-8361,7906.41
012-2426-8362,5091.85
012-2426-8363,14596.98
012-2426-8364,73.48
012-2426-8365,10339.83
012-2426-8366,32.97
012-2426-8367,2670.03
012-2426-8368,3940.98
012-2426-8369,5308.07
012-2426-8370,532.4
012-2426-8371,8381.72
012-2426-8372,9296.27
012-2426-8373,6136.41
012-2426-8374,2554.24
012-2426-8375,7302.43
012-2426-8376,4620.67
012-2426-8377,8886.79
012-2426-8378,6386.35
012-2426-8379,7474.63
012-2426-8380,11238.2
012-2426-8381,4782.21
012-2426-8382,9761.63
012-2426-8384,9918.02
012-2426-8385,5082.73
012-2426-8386,10224.64
012-2426-8387,1033.99
012-2426-8388,7884.03
012-2426-8389,10278.89
012-2426-8390,9093.91
012-2426-8391,8840.93
012-2426-8392,7128.39
012-2426-8393,9447.6
012-2426-8394,8851.13
012-2426-8395,15413.53
012-2426-8396,8683.48
012-2426-8397,195.13
012-2426-8398,12372.15
012-2426-8399,8063.94
012-2426-8400,6223.15
012-2426-8401,10598.26
012-2426-8402,9269.47
012-2426-8403,17422.79
012-2426-8404,7526.11
012-2426-8405,6349.93
012-2426-8406,7.55
012-2426-8407,10090.49
012-2426-8408,6312.21
012-2426-8409,5610.01
012-2426-8410,9117.28
012-2426-8411,1351.63
012-2426-8412,8346.93
012-2426-8413,8132.32
012-2426-8414,9496.4
012-2426-8415,3784.3
012-2426-8416,4570.38
012-2426-8417,9299.02
012-2426-8418,8738.8
012-2426-8419,6769.54
012-2426-8420,8991.36
012-2426-8421,10201.59
012-2426-8422,5448.91
012-2426-8423,468.79
012-2426-8424,129.47
012-2426-8425,0.91
012-2426-8426,6721.33
012-2426-8427,10252.69
012-2426-8428,253.31
012-2426-8429,416.03
012-2426-8430,99.6
012-2426-8431,1779.82
012-2426-8432,1149.22
012-2426-8433,34.27
012-2426-8434,74.14
012-2426-8435,3454.18
012-2426-8436,99.52
012-2426-8437,9963.31
012-2426-8438,190.34
012-2426-8439,4089.02
012-2426-8440,850.83
012-2426-8441,9790.77
012-2426-8442,10356.65
012-2426-8443,821.57
012-2426-8445,903.6
012-2426-8446,11673.95
012-2426-8447,6408.24
012-2426-8449,32.35
012-2426-8450,64.9
012-2426-8451,6002.71
012-2426-8452,9346.69
012-2426-8453,4421.72
012-2426-8454,216.32
012-2426-8455,10523.94
012-2426-8456,9992.17
012-2426-8457,11617.18
012-2426-8458,885.96
012-2426-8459,19.79
012-2426-8460,1448.97
012-2426-8461,17451.16
012-2426-8462,8274.69
012-2426-8463,237.88
012-2426-8464,399.14
012-2426-8465,5585.82
012-2426-8466,0
012-2426-8467,9642.01
012-2426-8468,22.83
012-2426-8469,1485.78
012-2426-8470,5482.22
012-2426-8471,4485.67
012-2426-8472,1154.59
012-2426-8473,40.08
012-2426-8474,5984.95
012-2426-8475,825.73
012-2426-8476,3253.67
012-2426-8477,3101.57
012-2426-8478,389.64
012-2426-8479,194.57
012-2426-8480,90.37
012-2426-8481,15.38
012-2426-8482,185.95
012-2426-8483,284.17
012-2426-8485,40.03
012-2426-8486,1918.44
012-2426-8487,0.02
012-2426-8488,697.67
012-2426-8489,2135.1
012-2426-8490,1535.74
012-2426-8491,3.47
012-2426-8492,706.02
012-2426-8493,8331.66
012-2426-8494,0
012-2426-8495,207.67
012-2426-8496,36.31
012-2426-8497,1.49
012-2426-8498,6777
012-2426-8499,7519.72
012-2426-8500,734.65
012-2426-8501,13.19
012-2426-8502,7.92
012-2426-8503,6343.29
012-2426-8504,62.12
012-2426-8505,479.42
012-2426-8506,424.51
012-2426-8507,0
012-2426-8508,33.56
012-2426-8509,95.38
012-2426-8510,0.71
012-2426-8511,1115.62
012-2426-8512,0
012-2426-8513,12510.58
012-2426-8514,95.03
012-2426-8515,1711.15
012-2426-8516,94.39
012-2426-8517,81.15
012-2426-8518,6424.39
012-2426-8519,1106.14
012-2426-8520,17.1
012-2426-8521,238.57
012-2426-8522,8.81
012-2426-8523,3738.53
012-2426-8524,45.77
012-2426-8525,1458.33
012-2426-8526,147.4
012-2426-8527,118.66
012-2426-8528,531.76
012-2426-8529,0.02
012-2426-8530,311.94
012-2426-8531,3248.48
012-2426-8532,153.49
012-2426-8533,6542.73
012-2426-8534,959.51
012-2426-8535,75.05
012-2426-8536,2.34
012-2426-8537,2011.26
012-2426-8538,5372.46
012-2426-8539,459.56
012-2426-8540,72.69
012-2426-8541,292.81
012-2426-8542,4143.34
012-2426-8543,11343.65
012-2426-8544,7420.95
012-2426-8545,1856.69
012-2426-8546,230.61
012-2426-8547,2036.23
012-2426-8548,2363.35
012-2426-8549,691.56
012-2426-8550,998.34
012-2426-8551,12539.21
012-2426-8552,3183.55
012-2426-8553,11954.83
012-2426-8554,2.84
012-2426-8556,1.37
012-2426-8557,1286.12
012-2426-8559,0.05
012-2426-8560,10850.55
012-2426-8561,2922.49
012-2426-8562,2965.53
012-2426-8563,7460.7
012-2426-8564,621.56
012-2426-8565,531.05
012-2426-8566,132.16
012-2426-8567,275.14
012-2426-8568,3085.39
012-2426-8569,19.23
012-2426-8570,171.21
012-2426-8571,203.56
012-2426-8572,2646.84
012-2426-8573,10471.09
012-2426-8574,148.93
012-2426-8575,399.24
012-2426-8576,150.88
012-2426-8577,4413.08
012-2426-8578,9492.87
012-2426-8579,160.01
012-2426-8580,53.66
012-2426-8581,12.08
012-2426-8582,81.01
012-2426-8583,76.57
012-2426-8584,0.01
012-2426-8586,1340.3
012-2426-8587,291.92
012-2426-8588,61.37
012-2426-8589,165.88
012-2426-8590,1356.14
012-2426-8591,100.79
012-2426-8592,583.04
012-2426-8593,184.03
012-2426-8594,1.13
012-2426-8595,7498.4
012-2426-8596,565.91
012-2426-8597,17.9
012-2426-8598,20.11
012-2426-8599,3100.8
012-2426-8600,600.83
012-2426-8601,595.49
012-2426-8602,2.88
012-2426-8603,538.81
012-2426-8604,11.05
012-2426-8605,806.7
012-2426-8606,8.98
012-2426-8607,1712.72
012-2426-8608,2071.6
012-2426-8609,18.67
012-2426-8610,0
012-2426-8611,158.45
012-2426-8612,203.38
012-2426-8613,9126.71
012-2426-8614,56.34
012-2426-8615,35.08
012-2426-8616,1859.37
012-2426-8617,8714.16
012-2426-8618,9.73
012-2426-8619,1934.3
012-2426-8620,2.48
012-2426-8621,24.45
012-2426-8622,2481.36
012-2426-8623,613.99
012-2426-8624,5388.46
012-2426-8625,361.84
012-2426-8626,1251.23
012-2426-8627,6.36
012-2426-8628,2535.62
012-2426-8629,4602.85
012-2426-8630,9484.37
012-2426-8631,897.99
012-2426-8632,1263.43
012-2426-8633,124.38
012-2426-8634,9677.53
012-2426-8635,49.21
012-2426-8636,7024.13
012-2426-8637,12.58
012-2426-8638,138.9
012-2426-8639,11128.83
012-2426-8640,7916.25
012-2426-8641,68.18
012-2426-8642,77.14
012-2426-8643,8.75
012-2426-8644,6996.49
012-2426-8645,5979.48
012-2426-8646,80.84
012-2426-8647,548.93
012-2426-8648,452.45
012-2426-8649,388.01
012-2426-8650,8588.62
012-2426-8651,188.56
012-2426-8652,192.82
012-2426-8653,1426.87
012-2426-8654,13051.94
012-2426-8655,18244.04
012-2426-8656,4212
012-2426-8657,918.14
012-2426-8658,4828.28
012-2426-8659,6647.01
012-2426-8660,5070.36
012-2426-8661,623.87
012-2426-8662,917.12
012-2426-8663,1240.16
012-2426-8664,9765.04
012-2426-8665,3034.18
012-2426-8667,0
012-2426-8669,1156.4
012-2426-8670,10921.76
012-2426-8671,1129.59
012-2426-8672,563.41
012-2426-8673,4081.34
012-2426-8674,537.49
012-2426-8675,16845.05
012-2426-8676,681.45
012-2426-8677,9.27
012-2426-8678,55.13
012-2426-8679,6976.35
012-2426-8680,5226.77
012-2426-8681,1729.1
012-2426-8682,5590.68
012-2426-8683,8805.48
012-2426-8684,6019.72
012-2426-8685,8343.78
012-2426-8687,6776.04
012-2426-8688,8175.63
012-2426-8689,8196.54
012-2426-8690,8572.16
012-2426-8691,12555.81
012-2426-8692,9313.54
012-2426-8693,7910.15
012-2426-8694,10411.46
012-2426-8695,6500.75
012-2426-8696,25023.31
012-2426-8697,8549.99
012-2426-8698,10759.88
012-2426-8699,6733.6
012-2426-8700,10114.74
012-2426-8701,7860.62
012-2426-8702,7957.75
012-2426-8703,5184.7
012-2426-8704,5861.87
012-2426-8705,7223.02
012-2426-8706,12806.55
012-2426-8707,11039.87
012-2426-8708,8686.53
012-2426-8709,41.62
012-2426-8710,22.01
012-2426-8711,51.22
012-2426-8712,3403.67
012-2426-8713,1029.3
012-2426-8714,6320.17
012-2426-8715,5288.29
012-2426-8716,3883.58
012-2426-8717,1708.63
012-2426-8718,4093.39
012-2426-8719,3559.67
012-2426-8720,1406.91
012-2426-8721,5252.68
012-2426-8722,4776.63
012-2426-8723,6782.81
012-2426-8724,4037.63
012-2426-8725,1618.58
012-2426-8726,2391.91
012-2426-8727,5602.49
012-2426-8728,7659.82
012-2426-8729,5666.24
012-2426-8730,1059.48
012-2426-8731,4160.35
012-2426-8732,6613.91
012-2426-8733,991.92
012-2426-8734,7817.73
012-2426-8735,459.06
012-2426-8736,1159.26
012-2426-8737,3561.35
012-2426-8738,2184.58
012-2426-8739,3876.24
012-2426-8740,4418.18
012-2426-8741,2385.95
012-2426-8742,6989.35
012-2426-8743,5988.22
012-2426-8744,1809.52
012-2426-8745,3250.9
012-2426-8746,4500.87
012-2426-8747,684.42
012-2426-8748,768.25
012-2426-8749,5212.82
012-2426-8750,1729.24
012-2426-8751,8953.67
012-2426-8752,451.35
012-2426-8753,5225.45
012-2426-8754,22051.27
012-2426-8755,1917.28
012-2426-8756,1129.87
012-2426-8757,14617.44
012-2426-8758,1607.65
012-2426-8759,2603.51
012-2426-8760,14823.96
012-2426-8761,2823.37
012-2426-8762,3478.79
012-2426-8763,8404.77
012-2426-8764,10073.24
012-2426-8766,9639.13
012-2426-8767,12446.6
012-2426-8768,6779.92
012-2426-8769,8318.75
012-2426-8770,11241.08
012-2426-8771,9225.46
012-2426-8772,10166.95
012-2426-8773,13427.02
012-2426-8774,7426.19
012-2426-8775,8483.34
012-2426-8776,11304.07
012-2426-8779,13177.24
012-2426-8780,10122.57
012-2426-8781,5302.75
012-2426-8782,10638.78
012-2426-8783,9193.66
012-2426-8784,10962.99
012-2426-8785,11208.37
012-2426-8786,10180.39
012-2426-8788,15626.03
012-2426-8789,18576.65
012-2426-8790,9720.59
012-2426-8791,10865.41
012-2426-8792,7329.02
012-2426-8793,11519.97
012-2426-8794,6462.22
012-2426-8795,8908.8
012-2426-8796,13835.39
012-2426-8797,7514.44
012-2426-8798,13793.24
012-2426-8799,9114.06
012-2426-8801,8764.57
012-2426-8802,4267.2
012-2426-8803,8614.55
012-2426-8804,7995.48
012-2426-8805,8431.89
012-2426-8806,9679.46
012-2426-8807,10475.88
012-2426-8808,1978.31
012-2426-8809,10516.82
012-2426-8810,9529.31
012-2426-8812,6427.72
012-2426-8813,2033.25
012-2426-8814,8631
012-2426-8815,9948.87
012-2426-8816,5991.91
012-2426-8817,6454.8
012-2426-8818,12027.3
012-2426-8819,13533.62
012-2426-8820,11059.62
012-2426-8821,10170.62
